ID,Name,PackageManager,Platform,Description,HomepageURL,SourceCodeURL,Maintainer,License,Author
983,tgc,Conan,C/C++,A Tiny Garbage Collector for C.,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
984,theora,Conan,C/C++,Theora is a free and open video compression format from the Xiph.org Foundation,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
985,threadpool,Conan,C/C++,A simple C++11 Thread Pool implementation.,https://github.com/conan-io/conan-center-index,,,Zlib,
986,thrift,Conan,C/C++,Thrift is an associated code generation mechanism for RPC,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
987,thrust,Conan,C/C++,Thrust is a parallel algorithms library which resemblesthe C++ Standard Template Library (STL).,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
988,tidy-html5,Conan,C/C++,"The granddaddy of HTML tools, with support for modern standards",https://github.com/conan-io/conan-center-index,,,W3C,
989,timsort,Conan,C/C++,A C++ implementation of timsort,https://github.com/conan-io/conan-center-index,,,MIT,
990,tiny-aes-c,Conan,C/C++,Small portable AES128/192/256 in C,https://github.com/conan-io/conan-center-index,,,Unlicense,
991,tiny-bignum-c,Conan,C/C++,Small portable multiple-precision unsigned integer arithmetic in C.,https://github.com/conan-io/conan-center-index,,,Unlicense,
992,tiny-dnn,Conan,C/C++,tiny-dnn is a C++14 implementation of deep learning.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
993,tiny-regex-c,Conan,C/C++,Small and portable Regular Expression (regex) library written in C.,https://github.com/conan-io/conan-center-index,,,Unlicense,
994,tiny-utf8,Conan,C/C++,Tiny-utf8 is a library for extremely easy integration of Unicode into an arbitrary C++11 project.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
995,tinyalsa,Conan,C/C++,A small library to interface with ALSA in the Linux kernel,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
996,tinycbor,Conan,C/C++,"A small CBOR encoder and decoder library,                     optimized for very fast operation with very small footprint.",https://github.com/conan-io/conan-center-index,,,MIT,
997,tinydir,Conan,C/C++,"Lightweight, portable and easy to integrate C directory and file reader",https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
998,tinyexr,Conan,C/C++,Tiny OpenEXR image loader/saver library,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
999,tinygltf,Conan,C/C++,Header only C++11 tiny glTF 2.0 library.,https://github.com/conan-io/conan-center-index,,,MIT,
1000,tinymidi,Conan,C/C++,A small C library for doing MIDI on GNU/Linux,https://github.com/conan-io/conan-center-index,,,LGPL-3.0-only,
1001,tinyobjloader,Conan,C/C++,Tiny but powerful single file wavefront obj loader,https://github.com/conan-io/conan-center-index,,,MIT,
1002,tinyply,Conan,C/C++,C++11 ply 3d mesh format importer & exporter.,https://github.com/conan-io/conan-center-index,,,Unlicense,
1003,tinyspline,Conan,C/C++,"Library for interpolating, transforming, and querying arbitrary NURBS, B-Splines, and Bezier curves.",https://github.com/conan-io/conan-center-index,,,MIT,
1004,tinyxml,Conan,C/C++,"TinyXML is a simple, small, C++ XML parser that can be easily integrated into other programs.",https://github.com/conan-io/conan-center-index,,,Zlib,
1005,tinyxml2,Conan,C/C++,"Simple, small, efficient, C++ XML parser that can be easily integrated into other programs.",https://github.com/conan-io/conan-center-index,,,Zlib,
1006,tk,Conan,C/C++,Tk is a graphical user interface toolkit that takes developing desktop applications to a higher level than conventional approaches.,https://github.com/conan-io/conan-center-index,,,TCL,
1007,tl,Conan,C/C++,tl is a collection of generic C++ libraries,https://github.com/conan-io/conan-center-index,,,CC0-1.0,
1008,tl-expected,Conan,C/C++,C++11/14/17 std::expected with functional-style extensions,https://github.com/conan-io/conan-center-index,,,CC0-1.0,
1009,tl-function-ref,Conan,C/C++,"A lightweight, non-owning reference to a callable.",https://github.com/conan-io/conan-center-index,,,CC0-1.0,
1010,tl-optional,Conan,C/C++,C++11/14/17 std::optional with functional-style extensions and reference support,https://github.com/conan-io/conan-center-index,,,CC0-1.0,
1011,tlx,Conan,C/C++,"tlx is a collection of C++ helpers and extensions universally needed, but not found in the STL.",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
1012,tmx,Conan,C/C++,A portable C library to load tiled maps in your games.,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
1013,tmxlite,Conan,C/C++,A lightweight C++14 parsing library for tmx map files created with the Tiled map editor.,https://github.com/conan-io/conan-center-index,,,Zlib,
1014,tng,Conan,C/C++,External GROMACS library for loading tng files.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1015,toml11,Conan,C/C++,TOML for Modern C++,https://github.com/conan-io/conan-center-index,,,MIT,
1016,tomlplusplus,Conan,C/C++,Header-only TOML config file parser and serializer for modern C++.,https://github.com/conan-io/conan-center-index,,,MIT,
1017,transwarp,Conan,C/C++,A header-only C++ library for task concurrency.,https://github.com/conan-io/conan-center-index,,,MIT,
1018,tree-sitter,Conan,C/C++,Tree-sitter is a parser generator tool and an incremental parsing library. It can build a concrete syntax tree for a source file and efficiently update the syntax tree as the source file is edited.,https://github.com/conan-io/conan-center-index,,,MIT,
1019,troldal-zippy,Conan,C/C++,"A simple C++ wrapper around the ""miniz"" zip library ",https://github.com/conan-io/conan-center-index,,,MIT,
1020,trompeloeil,Conan,C/C++,Header only C++14 mocking framework,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
1021,tsil,Conan,C/C++,Two-loop Self-energy Integral Library,https://github.com/conan-io/conan-center-index,,,GPL-2.0-or-later,
1022,tsl-array-hash,Conan,C/C++,C++ implementation of a fast and memory efficient hash map and hash set specialized for strings.,https://github.com/conan-io/conan-center-index,,,MIT,
1023,tsl-hat-trie,Conan,C/C++,C++ implementation of a fast and memory efficient HAT-trie.,https://github.com/conan-io/conan-center-index,,,MIT,
1024,tsl-hopscotch-map,Conan,C/C++,C++ implementation of a fast hash map and hash set using hopscotch hashing,https://github.com/conan-io/conan-center-index,,,MIT,
1025,tsl-ordered-map,Conan,C/C++,C++ hash map and hash set which preserve the order of insertion.,https://github.com/conan-io/conan-center-index,,,MIT,
1026,tsl-robin-map,Conan,C/C++,C++ implementation of a fast hash map and hash set using robin hood hashing.,https://github.com/conan-io/conan-center-index,,,MIT,
1027,tsl-sparse-map,Conan,C/C++,C++ implementation of a memory efficient hash map and hash set,https://github.com/conan-io/conan-center-index,,,MIT,
1028,turtle,Conan,C/C++,"Turtle is a C++ mock object library based on Boost with a focus on usability, simplicity and flexibility.",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
1029,tweetnacl,Conan,C/C++,TweetNaCl is the world's first auditable high-security cryptographic library,https://github.com/conan-io/conan-center-index,,,Unlicense,
1030,twitch-native-ipc,Conan,C/C++,Twitch natve ipc library,https://github.com/conan-io/conan-center-index,,,MIT,
1031,twitchtv-libsoundtrackutil,Conan,C/C++,Twitch Soundtrack utility library,https://github.com/conan-io/conan-center-index,,,MIT,
1032,type_safe,Conan,C/C++,Zero overhead utilities for preventing bugs at compile time,https://github.com/conan-io/conan-center-index,,,MIT,
1033,ua-nodeset,Conan,C/C++,UANodeSets and other normative files which are released with a specification,https://github.com/conan-io/conan-center-index,,,MIT,
1035,units,Conan,C/C++,"A compile-time, header-only, dimensional analysis and unit conversion library built on c++14 with no dependencies",https://github.com/conan-io/conan-center-index,,,MIT,
1036,univalue,Conan,C/C++,High performance RAII C++ JSON library and universal value object class,https://github.com/conan-io/conan-center-index,,,MIT,
1037,unqlite,Conan,C/C++,"An Embedded NoSQL, Transactional Database Engine.",https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
1038,upx,Conan,C/C++,UPX - the Ultimate Packer for eXecutables ,https://github.com/conan-io/conan-center-index,,,GPL-2.0-or-later,
1039,uriparser,Conan,C/C++,Strictly RFC 3986 compliant URI parsing and handling library written in C89,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1040,usockets,Conan,C/C++,"Miniscule cross-platform eventing, networking & crypto for async applications",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1041,usrsctp,Conan,C/C++," A portable SCTP userland stack",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1042,utf8.h,Conan,C/C++,Single header utf8 string functions for C and C++,https://github.com/conan-io/conan-center-index,,,Unlicense,
1043,utf8proc,Conan,C/C++,A clean C library for processing UTF-8 Unicode data,https://github.com/conan-io/conan-center-index,,,MIT expat,
1044,utfcpp,Conan,C/C++,UTF-8 with C++ in a Portable Way,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
1045,uvw,Conan,C/C++,"Header-only, event based, tiny and easy to use libuv wrapper in modern C++.",https://github.com/conan-io/conan-center-index,,,MIT,
1046,uwebsockets,Conan,C/C++,"Simple, secure & standards compliant web server for the most demanding of applications",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1047,vaapi,Conan,C/C++,"VA-API is an open-source library and API specification, which provides access to graphics hardware acceleration capabilities for video processing.",https://github.com/conan-io/conan-center-index,,,MIT,
1048,valijson,Conan,C/C++,Valijson is a header-only JSON Schema Validation library for C++11.,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
1049,variant-lite,Conan,C/C++,"variant lite - A C++17-like variant, a type-safe union for C++98, C++11 and later in a single-file header-only library",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
1050,vc,Conan,C/C++,SIMD Vector Classes for C++.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1051,vcglib,Conan,C/C++,"Library for manipulation, processing, cleaning, simplifying triangle meshes.",https://github.com/conan-io/conan-center-index,,,GPL-3.0-only,
1052,vdpau,Conan,C/C++,VDPAU is the Video Decode and Presentation API for UNIX. It provides an interface to video decode acceleration and presentation hardware present in modern GPUs.,https://github.com/conan-io/conan-center-index,,,MIT,
1053,vectorclass,Conan,C/C++,"C++ class library for using the Single Instruction Multiple Data (SIMD) instructions to improve performance on modern microprocessors with the x86 or x86/64 instruction set on Windows, Linux, and Mac platforms.",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1054,vectorial,Conan,C/C++,Vector math library with NEON/SSE support,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
1055,verilator,Conan,C/C++,Verilator compiles synthesizable Verilog and Synthesis assertions into single- or multithreaded C++ or SystemC code,https://github.com/conan-io/conan-center-index,,,LGPL-3.0,
1056,vincentlaucsb-csv-parser,Conan,C/C++,Vince's CSV Parser with simple and intuitive syntax,https://github.com/conan-io/conan-center-index,,,MIT,
1057,vk-bootstrap,Conan,C/C++,Vulkan bootstraping library.,https://github.com/conan-io/conan-center-index,,,MIT,
1058,volk,Conan,C/C++,"volk is a meta-loader for Vulkan. It allows you to     dynamically load entrypoints required to use Vulkan without linking     to vulkan-1.dll or statically linking Vulkan loader. Additionally,      volk simplifies the use of Vulkan extensions by automatically       loading all associated entrypoints. Finally, volk enables        loading Vulkan entrypoints directly from the driver which         can increase performance by skipping loader dispatch         overhead.",https://github.com/conan-io/conan-center-index,,,MIT,
1059,vorbis,Conan,C/C++,The VORBIS audio codec library,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1060,voropp,Conan,C/C++,"Voro++ is a open source software library for the computation of the Voronoi diagram, a widely-used tessellation that has applications in many scientific fields.",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1061,vulkan-headers,Conan,C/C++,Vulkan Header files.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1062,vulkan-loader,Conan,C/C++,"Khronos official Vulkan ICD desktop loader for Windows, Linux, and MacOS.",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1063,vulkan-memory-allocator,Conan,C/C++,Easy to integrate Vulkan memory allocation library.,https://github.com/conan-io/conan-center-index,,,MIT,
1064,vulkan-validationlayers,Conan,C/C++,"Khronos official Vulkan validation layers for Windows, Linux, Android, and MacOS.",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1065,waf,Conan,C/C++,The Waf build system,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1066,wasmtime,Conan,C/C++,"Standalone JIT-style runtime for WebAssembly, using Cranelift",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1067,wasmtime-cpp,Conan,C/C++,"Standalone JIT-style runtime for WebAssembly, using Cranelift",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1068,wayland,Conan,C/C++,Wayland is a project to define a protocol for a compositor to talk to its clients as well as a library implementation of the protocol,https://github.com/conan-io/conan-center-index,,,MIT,
1069,wayland-protocols,Conan,C/C++,Wayland is a project to define a protocol for a compositor to talk to its clients as well as a library implementation of the protocol,https://github.com/conan-io/conan-center-index,,,MIT,
1070,websocketpp,Conan,C/C++,Header only C++ library that implements RFC6455 The WebSocket Protocol,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1071,wg21-linear_algebra,Conan,C/C++,Production-quality reference implementation of P1385: A proposal to add linear algebra support to the C++ standard library,https://github.com/conan-io/conan-center-index,,,NCSA,
1073,winflexbison,Conan,C/C++,Flex and Bison for Windows,https://github.com/conan-io/conan-center-index,,,GPL-3.0-or-later,
1074,wiringpi,Conan,C/C++,GPIO Interface library for the Raspberry Pi,https://github.com/conan-io/conan-center-index,,,LGPL-3.0,
1075,wise_enum,Conan,C/C++,"Header-only C++11/14/17 library provides static reflection for enums, work with any enum type without any boilerplate code.",https://github.com/conan-io/conan-center-index,,,BSL-1.0,
1076,wolfssl,Conan,C/C++,"wolfSSL (formerly CyaSSL) is a small, fast, portable implementation of TLS/SSL for embedded devices to the cloud.",https://github.com/conan-io/conan-center-index,,,GPL-2.0-or-later,
1077,wslay,Conan,C/C++,The WebSocket library in C,https://github.com/conan-io/conan-center-index,,,MIT,
1078,wt,Conan,C/C++,Wt is a C++ library for developing web applications,https://github.com/conan-io/conan-center-index,,,GPL-2.0-only,
1080,xapian-core,Conan,C/C++,Xapian is a highly adaptable toolkit which allows developers to easily add advanced indexing and search facilities to their own applications.,https://github.com/conan-io/conan-center-index,,,GPL-2.0-or-later,
1081,xbyak,Conan,C/C++,"Xbyak is a C++ header library that enables dynamically to assemble x86(IA32), x64(AMD64, x86-64) mnemonic.",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1083,xerces-c,Conan,C/C++,Xerces-C++ is a validating XML parser written in a portable subset of C++,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1084,xkbcommon,Conan,C/C++,keymap handling library for toolkits and window systems,https://github.com/conan-io/conan-center-index,,,MIT,
1085,xmlsec,Conan,C/C++,XML Security Library is a C library based on LibXML2. The library supports major XML security standards.,https://github.com/conan-io/conan-center-index,,,MIT,
1086,xnnpack,Conan,C/C++,"XNNPACK is a highly optimized library of floating-point neural network inference operators for ARM, WebAssembly, and x86 platforms.",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1087,xorg,Conan,C/C++,The X.Org project provides an open source implementation of the X Window System.,https://github.com/conan-io/conan-center-index,,,MIT,
1088,xorg-cf-files,Conan,C/C++,Imake configuration files & templates,https://github.com/conan-io/conan-center-index,,,MIT,
1089,xorg-gccmakedep,Conan,C/C++,script to create dependencies in makefiles using 'gcc -M',https://github.com/conan-io/conan-center-index,,,MIT,
1090,xorg-macros,Conan,C/C++,GNU autoconf macros shared across X.Org projects,https://github.com/conan-io/conan-center-index,,,MIT,
1091,xorg-makedepend,Conan,C/C++,Utility to parse C source files to make dependency lists for Makefiles,https://github.com/conan-io/conan-center-index,,,MIT,
1092,xorg-proto,Conan,C/C++,This package provides the headers and specification documents defining the core protocol and (many) extensions for the X Window System.,https://github.com/conan-io/conan-center-index,,,X11,
1093,xorstr,Conan,C/C++,A heavily vectorized c++17 compile time string encryption.,https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1094,xproperty,Conan,C/C++,Traitlets-like C++ properties and implementation of the observer pattern.,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1095,xsimd,Conan,C/C++,"C++ wrappers for SIMD intrinsics and parallelized, optimized mathematical functions (SSE, AVX, NEON, AVX512)",https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1096,xtensor,Conan,C/C++,C++ tensors with broadcasting and lazy computing,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1097,xtl,Conan,C/C++,The x template library,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1098,xtr,Conan,C/C++,C++ Logging Library for Low-latency or Real-time Environments,https://github.com/conan-io/conan-center-index,,,MIT,
1099,xxhash,Conan,C/C++,Extremely fast non-cryptographic hash algorithm,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
1100,xxsds-sdsl-lite,Conan,C/C++,SDSL - Succinct Data Structure Library,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1101,xz_utils,Conan,C/C++,"XZ Utils is free general-purpose data compression software with a high compression ratio. XZ Utils were written for POSIX-like systems, but also work on some not-so-POSIX systems. XZ Utils are the successor to LZMA Utils.",https://github.com/conan-io/conan-center-index,,,Unlicense,
1102,yaml-cpp,Conan,C/C++,A YAML parser and emitter in C++,https://github.com/conan-io/conan-center-index,,,MIT,
1103,yandex-ozo,Conan,C/C++,C++ header-only library for asynchronous access to PostgreSQL databases using ASIO,https://github.com/conan-io/conan-center-index,,,PostgreSQL,
1104,yas,Conan,C/C++,Yet Another Serialization,https://github.com/conan-io/conan-center-index,,,BSL-1.0,
1105,yasm,Conan,C/C++,Yasm is a complete rewrite of the NASM assembler under the 'new' BSD License,https://github.com/conan-io/conan-center-index,,,BSD-2-Clause,
1106,yojimbo,Conan,C/C++,A network library for client/server games written in C++,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1107,yyjson,Conan,C/C++,A high performance JSON library written in ANSI C.,https://github.com/conan-io/conan-center-index,,,MIT,
1108,z3,Conan,C/C++,The Z3 Theorem Prover,https://github.com/conan-io/conan-center-index,,,MIT,
1109,zbar,Conan,C/C++,"ZBar is an open source software suite for reading bar codes                   from various sources, such as video streams, image files and raw intensity sensors",https://github.com/conan-io/conan-center-index,,,LGPL-2.1-only,
1110,zeromq,Conan,C/C++,ZeroMQ is a community of projects focused on decentralized messaging and computing,https://github.com/conan-io/conan-center-index,,,LGPL-3.0,
1111,zfp,Conan,C/C++,Compressed numerical arrays that support high-speed random access,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1112,zimg,Conan,C/C++,"Scaling, colorspace conversion, and dithering library",https://github.com/conan-io/conan-center-index,,,WTFPL,
1114,zlib,Conan,C/C++,"A Massively Spiffy Yet Delicately Unobtrusive Compression Library (Also Free, Not to Mention Unencumbered by Patents)",https://github.com/conan-io/conan-center-index,,,Zlib,
1115,zlib-ng,Conan,C/C++,zlib data compression library for the next generation systems,https://github.com/conan-io/conan-center-index,,,Zlib,
1116,zmqpp,Conan,C/C++,This C++ binding for 0mq/zmq is a 'high-level' library that hides most of the c-style interface core 0mq provides.,https://github.com/conan-io/conan-center-index,,,MPL-2.0,
1117,zopfli,Conan,C/C++,"Zopfli Compression Algorithm is a compression library programmed in C to perform very good, but slow, deflate or zlib compression.",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1118,zstd,Conan,C/C++,Zstandard - Fast real-time compression algorithm,https://github.com/conan-io/conan-center-index,,,BSD-3-Clause,
1119,zstr,Conan,C/C++,A C++ header-only ZLib wrapper.,https://github.com/conan-io/conan-center-index,,,MIT,
1120,zulu-openjdk,Conan,C/C++,A OpenJDK distribution,https://github.com/conan-io/conan-center-index/,,,https://www.azul.com/products/zulu-and-zulu-enterprise/zulu-terms-of-use/,
1121,zxing-cpp,Conan,C/C++,"c++14 port of ZXing, a barcode scanning library",https://github.com/conan-io/conan-center-index,,,Apache-2.0,
1122,zyre,Conan,C/C++,Local Area Clustering for Peer-to-Peer Applications.,https://github.com/conan-io/conan-center-index,,,MPL-2.0,
1123,zziplib,Conan,C/C++,The ZZIPlib provides read access on ZIP-archives and unpacked data,https://github.com/conan-io/conan-center-index,,,GPL-2.0-or-later,
